stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5103,15103,Innes Ave & Hunters Point Blvd , ,37.732915,-122.377229, , 
5104,15104,Innes Ave & Hunters Point Blvd , ,37.732709,-122.377172, , 
5106,15106,Ingalls St & Beatrice Ln   , ,37.73058,-122.38034, , 
5107,15107,Ingalls St & Harbor Rd  , ,37.73347,-122.380023, , 
5108,15108,Ingalls St & Harbor Rd  , ,37.7333,-122.37984, , 
5110,15110,Ingalls St & Revere Ave   , ,37.72837,-122.3846, , 
5111,15111,Ingalls St & Thomas Ave   , ,37.72735,-122.38563, , 
5112,15112,Ingalls St & Thomas Ave   , ,37.72711,-122.38572, , 
5113,15113,Ingalls St & Van Dyke Ave   , ,37.726041,-122.386685, , 
5114,15114,Ingalls St & Van Dyke Ave   , ,37.72611,-122.38677, , 
5115,15115,Ingerson Ave & Griffith St   , ,37.717012,-122.389212, , 
5116,15116,Ingerson Ave & Hawes St   , ,37.718039,-122.390998, , 
5118,15118,Irving St & 2nd Ave  , ,37.764441,-122.458643, , 
5119,15119,Irving St & 4th Ave  , ,37.764299,-122.460824, , 
5120,15120,Irving St & 4th Ave  , ,37.764226,-122.461061, , 
5121,15121,Irving St & 7th Ave  , ,37.764155,-122.464034, , 
5122,15122,Irving St & 7th Ave  , ,37.764092,-122.464282, , 
5124,15124,Irving St & Arguello Blvd  , ,37.764366,-122.458024, , 
5134,15134,Junipero Serra Blvd & Brotherhood Way, ,37.71355,-122.47126, , 
5135,15135,Junipero Serra Blvd / S.F. Golf Club, ,37.710707,-122.471324, , 
5136,15136,Junipero Serra Blvd & Font Blvd, ,37.71463,-122.47191, , 
5138,15138,Junipero Serra Blvd & Ocean Ave, ,37.731363,-122.471674, , 
5140,15140,Junipero Serra Blvd & Palmetto Av, ,37.71091,-122.47099, , 
5141,15141,Junipero Serra Blvd & Sloat Blvd , ,37.734307,-122.471675, , 
5145,15145,Jackson St & Divisadero St  , ,37.791724,-122.440888, , 
5147,15147,Jackson St & Fillmore St  , ,37.792529,-122.434676, , 
5160,15160,Jackson St & Scott St  , ,37.791932,-122.43924, , 
5161,15161,Jackson St & Scott St  , ,37.791772,-122.439612, , 
5162,15162,Jackson St & Steiner St  , ,37.79235,-122.436109, , 
5163,15163,Jackson St & Steiner St  , ,37.792201,-122.43632, , 
5165,15165,Jackson St & Van Ness Ave  , ,37.793999,-122.422867, , 
5167,15167,Jackson St & Webster St  , ,37.792716,-122.433025, , 
5171,15171,Judson Ave & Gennessee St  , ,37.728421,-122.451285, , 
5172,15172,Judson Ave & Gennessee St  , ,37.728296,-122.451228, , 
5173,15173,Jefferson St & Divisadero St  , ,37.804557,-122.443892, , 
5174,15174,Jefferson St & Powell St  , ,37.808594,-122.413357, , 
5175,15175,Jefferson St & Taylor St  , ,37.80832,-122.415514, , 
5184,15184,Jones St & Beach St  , ,37.807132,-122.417324, , 
5189,15189,Judah St & 5th Ave  , ,37.762299,-122.462001, , 
5190,15190,Judah St & 6th Ave  , ,37.762397,-122.462849, , 
5191,15191,Judah St & 7th Ave  , ,37.762334,-122.46435, , 
5192,15192,Judah St & 7th Ave  , ,37.762201,-122.464144, , 
5193,15193,Judah St & 9th Ave  , ,37.762227,-122.466688, , 
5194,15194,Judah St & 9th Ave  , ,37.762139,-122.466312, , 
5195,15195,Judah St & 12th Ave  , ,37.762069,-122.469324, , 
5196,15196,Judah St & 12th Ave  , ,37.761988,-122.469526, , 
5197,15197,Judah St & 15th Ave  , ,37.761848,-122.472777, , 
5198,15198,Judah St & 16th Ave   , ,37.76194,-122.473632, , 
5199,15199,Judah St & 19th Ave  , ,37.761743,-122.476921, , 
5200,15200,Judah St & 19th Ave  , ,37.761655,-122.477194, , 
5201,15201,Judah St & 22nd Ave  , ,37.761534,-122.479855, , 
5202,15202,Judah St & 23rd Ave  , ,37.761547,-122.481164, , 
5203,15203,Judah St & 25th Ave  , ,37.761452,-122.4833, , 
5204,15204,Judah St & 25th Ave  , ,37.761373,-122.48356, , 
5205,15205,Judah St & 28th Ave  , ,37.76131,-122.48651, , 
5206,15206,Judah St & 28th Ave  , ,37.761232,-122.486763, , 
5207,15207,Judah St & 31st Ave  , ,37.761172,-122.489719, , 
5208,15208,Judah St & 31st Ave  , ,37.761105,-122.4895, , 
5209,15209,Judah St & 34th Ave  , ,37.761028,-122.49293, , 
5210,15210,Judah St & 34th Ave  , ,37.760955,-122.493199, , 
5211,15211,Judah St & 40th Ave  , ,37.760743,-122.499359, , 
5212,15212,Judah St & 40th Ave  , ,37.760679,-122.499154, , 
5213,15213,Judah St & 43rd Ave  , ,37.760598,-122.502574, , 
5214,15214,Judah St & 43rd Ave  , ,37.760518,-122.502839, , 
5215,15215,Judah St & 46th Ave  , ,37.760493,-122.505832, , 
5216,15216,Judah St & 46th Ave  , ,37.760392,-122.506064, , 
5219,15219,Judah St & Funston Ave  , ,37.762075,-122.470329, , 
5220,15220,Judah St & Funston Ave  , ,37.76195,-122.470572, , 
5221,15221,Judah/La Playa/Ocean Beach  , ,37.760363,-122.509011, , 
5223,15223,Judah/La Playa/Ocean Beach, ,37.760304,-122.508181, , 
5224,15224,Judah St & Sunset Blvd  , ,37.760917,-122.495668, , 
5225,15225,Judah St & Sunset Blvd  , ,37.760845,-122.495805, , 
5226,15226,Kansas St & 17th St  , ,37.76482,-122.403617, , 
5227,15227,Kansas St & 23rd St  , ,37.75443,-122.402485, , 
5228,15228,Kansas St & 25th St  , ,37.751887,-122.402223, , 
5229,15229,Kansas St & 26th St  , ,37.750834,-122.402121, , 
5232,15232,Keith St & Oakdale Ave   , ,37.732581,-122.386634, , 
5233,15233,Keith St & Oakdale Ave   , ,37.732367,-122.386611, , 
5235,15235,King St & 2nd St   , ,37.7796,-122.38955, , 
5236,15236,King St & 2nd St   , ,37.7798,-122.38994, , 
5242,15242,Kiska Rd & Ingalls St   , ,37.73108,-122.37939, , 
5243,15243,Laguna Honda Blvd & Clarendon Ave, ,37.750709,-122.460922, , 
5244,15244,Laguna Honda Blvd & Dewey Blvd , ,37.747229,-122.459076, , 
5245,15245,Laguna Honda Blvd/opp Forest Hill, ,37.748327,-122.458836, , 
5247,15247,Laguna Honda Blvd/Forest Hill Sta, ,37.748211,-122.458905, , 
5249,15249,Laguna Honda Blvd & Idora Ave  , ,37.743999,-122.456407, , 
5250,15250,Laguna Honda Blvd & Idora Ave  , ,37.74415,-122.45663, , 
5253,15253,1798 Laguna Honda Blvd, ,37.754652,-122.463798, , 
5254,15254,Laguna Honda Blvd & Portola Dr , ,37.74311,-122.45548, , 
5255,15255,Laguna Honda Blvd & Ulloa St   , ,37.743473,-122.455776, , 
5256,15256,Laguna Honda Blvd & Vasquez Ave, ,37.74602,-122.45816, , 
5263,15263,Lincoln Blvd & Bowley St  , ,37.788393,-122.482457, , 
5269,15269,Lincoln Blvd & Pershing Dr   , ,37.792088,-122.480968, , 
5272,15272,Lombard St & Divisadero St  , ,37.798882,-122.442735, , 
5273,15273,Lombard St & Divisadero St  , ,37.799078,-122.442861, , 
5274,15274,Lombard St & Fillmore St  , ,37.799711,-122.43613, , 
5275,15275,Lombard St & Fillmore St  , ,37.799881,-122.435958, , 
5280,15280,Lombard St & Laguna St  , ,37.80057,-122.43101, , 
5281,15281,Lombard St & Laguna St  , ,37.80037,-122.43121, , 
5284,15284,Lombard St & Pierce St  , ,37.799292,-122.439421, , 
5285,15285,Lombard St & Pierce St  , ,37.799542,-122.439192, , 
5288,15288,La Salle Ave & Ingalls St  , ,37.73077,-122.3814, , 
5289,15289,La Salle Ave & Newcomb Ave   , ,37.73298,-122.38479, , 
5290,15290,La Salle Ave & Osceola Dr  , ,37.73137,-122.38172, , 
5304,15304,Lincoln Way & 15th Ave  , ,37.765715,-122.473221, , 
5305,15305,Lincoln Way & 15th Ave  , ,37.76556,-122.47305, , 
5306,15306,Lincoln Way & 17th Ave  , ,37.765616,-122.475421, , 
5307,15307,Lincoln Way & 17th Ave  , ,37.76546,-122.47524, , 
5309,15309,Lincoln Way & 19th Ave  , ,37.765526,-122.47761, , 
5310,15310,Lincoln Way & 21st Ave  , ,37.765428,-122.479696, , 
5311,15311,Lincoln Way & 21st Ave  , ,37.765285,-122.479489, , 
5312,15312,Lincoln Way & 23rd Ave  , ,37.765329,-122.481839, , 
5313,15313,Lincoln Way & 23rd Ave  , ,37.765195,-122.481632, , 
5314,15314,Lincoln Way & 25th Ave  , ,37.765221,-122.483993, , 
5315,15315,Lincoln Way & 25th Ave  , ,37.765105,-122.483363, , 
5316,15316,Lincoln Way & 27th Ave  , ,37.765131,-122.486136, , 
5317,15317,Lincoln Way & 27th Ave  , ,37.765016,-122.485506, , 
5318,15318,Lincoln Way & 29th Ave  , ,37.765032,-122.488267, , 
5319,15319,Lincoln Way & 30th Ave  , ,37.764881,-122.488714, , 
5320,15320,Lincoln Way & 31st Ave  , ,37.764943,-122.490422, , 
5321,15321,Lincoln Way & 33rd Ave  , ,37.764844,-122.492565, , 
5323,15323,Lincoln Way & 35th Ave  , ,37.764754,-122.494708, , 
5326,15326,Lincoln Way & Funston Ave  , ,37.765813,-122.471032, , 
5330,15330,Lyell St & Alemany Blvd  , ,37.730641,-122.431331, , 
5335,15335,Main St & Mission St   , ,37.791991,-122.395033, , 
5336,15336,Main St & Market St  , ,37.79253,-122.39567, , 
5337,15337,Mansell St & Brussels St  , ,37.721096,-122.403067, , 
5338,15338,Mansell St & Brussels St   , ,37.720926,-122.403124, , 
5339,15339,Mansell St & Dartmouth St   , ,37.719581,-122.408886, , 
5340,15340,Mansell St & Dartmouth St   , ,37.719376,-122.409058, , 
5341,15341,Mansell St & Goettingen St   , ,37.720677,-122.404098, , 
5342,15342,Mansell St & Goettingen St   , ,37.720766,-122.404338, , 
5343,15343,Mansell St & Hamilton St   , ,37.720098,-122.406916, , 
5344,15344,Mansell St & Hamilton St   , ,37.719892,-122.407088, , 
5345,15345,Mansell St & John F Shelley Dr, ,37.718119,-122.414464, , 
5346,15346,Mansell St & John F Shelley Dr, ,37.718039,-122.414258, , 
5347,15347,Mansell St & John F Shelley Dr, ,37.718897,-122.418804, , 
5348,15348,Mansell St & John F Shelley Dr, ,37.718718,-122.418633, , 
5349,15349,Mansell St & San Bruno Ave   , ,37.721443,-122.401154, , 
5350,15350,Mansell St & San Bruno Ave   , ,37.721541,-122.401394, , 
5351,15351,Mansell St & Somerset St   , ,37.720418,-122.405094, , 
5352,15352,Mansell St & Somerset St   , ,37.720525,-122.405117, , 
5353,15353,Mansell St & University St   , ,37.718957,-122.411257, , 
5354,15354,Mansell St & Visitacion Ave   , ,37.71877,-122.41136, , 
5384,15384,Mcallister St & Baker St  , ,37.777397,-122.441659, , 
5385,15385,Mcallister St & Baker St  , ,37.77731,-122.44185, , 
5389,15389,Mcallister St & Divisadero St , ,37.777825,-122.438289, , 
5390,15390,Mcallister St & Divisadero St , ,37.77773,-122.43851, , 
5391,15391,Mcallister St & Fillmore St  , ,37.77864,-122.43207, , 
5392,15392,Mcallister St & Fillmore St  , ,37.778618,-122.431744, , 
5393,15393,Mcallister St & Gough St  , ,37.779714,-122.423881, , 
5394,15394,Mcallister St & Gough St  , ,37.779634,-122.42325, , 
5395,15395,Mcallister St & Hyde St  , ,37.78073,-122.41569, , 
5396,15396,Mcallister St & Hyde St   , ,37.78061,-122.41587, , 
5397,15397,Mcallister St & Larkin St  , ,37.78051,-122.41741, , 
5398,15398,Mcallister St & Laguna St  , ,37.779304,-122.42717, , 
5399,15399,Mcallister St & Laguna St  , ,37.779206,-122.42701, , 
5400,15400,Mcallister St & Pierce St  , ,37.778244,-122.435045, , 
5401,15401,Mcallister St & Pierce St  , ,37.77815,-122.43519, , 
5404,15404,Mcallister St & Van Ness Ave  , ,37.78009,-122.42071, , 
5405,15405,Mcallister St & Van Ness Ave  , ,37.780052,-122.420178, , 
5432,15432,Monterey Blvd & Foerster St  , ,37.731615,-122.449166, , 
5434,15434,Monterey Blvd & Gennessee St  , ,37.731472,-122.451239, , 
5435,15435,Monterey Blvd & Gennessee St  , ,37.731615,-122.451445, , 
5437,15437,Monterey Blvd & Plymouth Ave  , ,37.731115,-122.457322, , 
5439,15439,Monterey Blvd & Ridgewood Ave , ,37.731615,-122.453289, , 
5440,15440,Monterey Blvd & Ridgewood Ave , ,37.731472,-122.453083, , 
5444,15444,Monterey Blvd & Valdez Ave  , ,37.731445,-122.455649, , 
5445,15445,Monterey Blvd & Valdez Ave  , ,37.731267,-122.455832, , 
5458,15458,North Point St & Hyde St  , ,37.805803,-122.420226, , 
5459,15459,North Point St & Hyde St  , ,37.805633,-122.420467, , 
5460,15460,North Point St & Jones St  , ,37.806168,-122.417405, , 
5461,15461,North Point St & Jones St  , ,37.806052,-122.417176, , 
5462,15462,North Point St & Kearny St  , ,37.80735,-122.4079, , 
5464,15464,North Point St & Larkin St  , ,37.80559,-122.42189, , 
5465,15465,North Point St & Larkin St  , ,37.805411,-122.422106, , 
5466,15466,North Point St & Mason St  , ,37.80656,-122.41424, , 
5467,15467,North Point St & Mason St  , ,37.806524,-122.41346, , 
5468,15468,North Point St & Polk St  , ,37.805313,-122.423987, , 
5469,15469,North Point St & Polk St  , ,37.805241,-122.423494, , 
5470,15470,North Point St & Stockton St  , ,37.80704,-122.41038, , 
5472,15472,North Point St & Van Ness Ave , ,37.805045,-122.42495, , 
5474,15474,Naples St & Athens St   , ,37.712457,-122.437347, , 
5475,15475,Naples St & Brunswick St  , ,37.711797,-122.437989, , 
5477,15477,Naples St & Curtis St   , ,37.711083,-122.438504, , 
5480,15480,Naples St & Geneva Ave   , ,37.714153,-122.436397, , 
5482,15482,Naples St & Rolph St   , ,37.713457,-122.436626, , 
5483,15483,Naples St & Rolph St   , ,37.713484,-122.436786, , 
5485,15485,Naples St & Seville St  , ,37.711672,-122.437897, , 
5486,15486,Newcomb Ave & Keith St   , ,37.733152,-122.38598, , 
5487,15487,Newcomb Ave & Keith St   , ,37.733,-122.386049, , 
5488,15488,Newcomb Ave & La Salle Ave   , ,37.733044,-122.384858, , 
5489,15489,Newcomb Ave & La Salle Ave   , ,37.733196,-122.385052, , 
5490,15490,Newcomb Ave & Newhall St   , ,37.736304,-122.391522, , 
5491,15491,Newhall St & Oakdale Ave   , ,37.735796,-122.392175, , 
5500,15500,Middle Point Rd & Innes Ave  , ,37.734174,-122.379541, , 
5501,15501,Middle Point Rd & West Point Rd, ,37.737011,-122.379321, , 
5503,15503,Middle Point Rd & West Point Rd, ,37.735164,-122.379323, , 
5504,15504,Middle Point Rd & West Point Rd, ,37.73502,-122.37947, , 
5505,15505,Mendell St & Cargo Way   , ,37.7437,-122.38317, , 
5507,15507,Mendell St & Newhall St  , ,37.74254,-122.3837, , 
5508,15508,Mendell St & Newhall St  , ,37.74253,-122.38393, , 
5509,15509,MENDELL ST/US POST OFFICE, ,37.74106,-122.38444, , 
5510,15510,MENDELL ST/Opposite US POST OFFICE, ,37.741056,-122.384679, , 
5511,15511,V.A. HOSPITAL, ,37.781827,-122.504106, , 
5513,15513,126 Miraloma Dr  , ,37.737744,-122.461458, , 
5514,15514,Miraloma Dr & Bengal Aly  , ,37.737869,-122.461309, , 
5515,15515,Miraloma Dr & Juanita Way  , ,37.739377,-122.460083, , 
5516,15516,Miraloma Dr & Juanita Way   , ,37.739199,-122.460026, , 
5517,15517,Miraloma Dr & Marne Ave  , ,37.740082,-122.459224, , 
5518,15518,Miraloma Dr & Marne Ave   , ,37.740207,-122.45927, , 
5519,15519,Miraloma Dr & Yerba Buena Ave , ,37.735505,-122.460804, , 
5528,15528,Mission St & 1st St   , ,37.78992,-122.39749, , 
5529,15529,Mission St & 2nd St   , ,37.78775,-122.40024, , 
5530,15530,Mission St & 2nd St   , ,37.78787,-122.39985, , 
5531,15531,Mission St & 3rd St   , ,37.78651,-122.40157, , 
5532,15532,Mission St & 3rd St   , ,37.78597,-122.40249, , 
5533,15533,Mission St & 4th St   , ,37.78464,-122.40393, , 
5534,15534,Mission St & 4th St   , ,37.78436,-122.40452, , 
5535,15535,Mission St & 5th St   , ,37.782716,-122.406525, , 
5536,15536,Mission St & 5th St   , ,37.782725,-122.40664, , 
5537,15537,Mission St & 6th St   , ,37.78119,-122.40831, , 
5538,15538,Mission St & 6th St   , ,37.78075,-122.4091, , 
5539,15539,Mission St & 7th St   , ,37.77897,-122.41135, , 
5540,15540,Mission St & 8th St   , ,37.77723,-122.41355, , 
5541,15541,Mission St & 8th St   , ,37.7777,-122.41273, , 
5542,15542,Mission St & 9th St   , ,37.77645,-122.41431, , 
5543,15543,Mission St & 9th St   , ,37.77594,-122.41518, , 
5544,15544,Mission St & 11th St   , ,37.774323,-122.41712, , 
5545,15545,Mission St & 11th St   , ,37.774306,-122.417292, , 
5546,15546,Mission St & 13th St  , ,37.77047,-122.41978, , 
5547,15547,Mission St & 14th St  , ,37.76862,-122.41993, , 
5548,15548,Mission St & 14th St  , ,37.7678,-122.42002, , 
5551,15551,Mission St & 16th St  , ,37.765125,-122.419668, , 
5552,15552,Mission St & 16th St  , ,37.765036,-122.419726, , 
5553,15553,Mission St & 18th St  , ,37.762635,-122.419348, , 
5554,15554,Mission St & 18th St  , ,37.761761,-122.419463, , 
5557,15557,Mission St & 20th St  , ,37.75911,-122.41902, , 
5558,15558,Mission St & 20th St  , ,37.75817,-122.41909, , 
5561,15561,Mission St & 22nd St  , ,37.75582,-122.41871, , 
5562,15562,Mission St & 22nd St  , ,37.75517,-122.4188, , 
5565,15565,Mission St & 24th St  , ,37.752356,-122.418401, , 
5566,15566,Mission St & 24th St  , ,37.751964,-122.418528, , 
5567,15567,Mission St & 26th St  , ,37.74951,-122.4181, , 
5568,15568,Mission St & 26th St  , ,37.74857,-122.41818, , 
5571,15571,Mission St & 30th St    , ,37.742408,-122.421945, , 
5572,15572,Mission St & 30th St   , ,37.742417,-122.421991, , 
5573,15573,4080 Mission St  , ,37.73217,-122.428, , 
5574,15574,Mission St & Acton St   , ,37.708808,-122.452578, , 
5575,15575,Mission St & Allison St   , ,37.71448,-122.44264, , 
5577,15577,Mission St & Appleton Ave   , ,37.738867,-122.423871, , 
5578,15578,Mission St & Appleton Ave   , ,37.73899,-122.42404, , 
5579,15579,Mission St & Beale St   , ,37.791144,-122.395916, , 
5580,15580,Mission St & Bosworth St  , ,37.73334,-122.42682, , 
5583,15583,Mission St & Cortland Ave   , ,37.741052,-122.422759, , 
5584,15584,Mission St & Cortland Ave   , ,37.741079,-122.422874, , 
5585,15585,Mission St & Evergreen St   , ,37.70741,-122.45653, , 
5586,15586,Mission St & Excelsior Ave   , ,37.726355,-122.43351, , 
5588,15588,Mission St & Flournoy St   , ,37.70682,-122.45906, , 
5589,15589,Mission St & Foote Ave   , ,37.71285,-122.44462, , 
5590,15590,Mission St & Francis St   , ,37.72635,-122.43365, , 
5592,15592,Mission St & Geneva Ave   , ,37.716455,-122.441149, , 
5593,15593,Mission St & Geneva Ave   , ,37.716642,-122.440782, , 
5594,15594,Mission St & GoeThe St   , ,37.70736,-122.45708, , 
5595,15595,Mission St & Guttenberg St  , ,37.71251,-122.44475, , 
5596,15596,Mission St & Highland Ave  , ,37.737448,-122.423963, , 
5597,15597,Mission St & Highland Ave  , ,37.73706,-122.4242, , 
5598,15598,Mission St & Italy Ave   , ,37.71915,-122.439087, , 
5599,15599,Mission St & Italy Ave   , ,37.71865,-122.439259, , 
5600,15600,Mission St & Lawrence Ave   , ,37.7095,-122.45087, , 
5601,15601,Mission St & Lowell St   , ,37.711468,-122.446291, , 
5602,15602,Mission St & Lowell St   , ,37.711432,-122.446486, , 
5603,15603,Mission St & Main St   , ,37.791965,-122.39493, , 
5604,15604,Mission St & Mt Vernon Ave   , ,37.7147,-122.44265, , 
5605,15605,Mission St & Murray St   , ,37.73404,-122.42592, , 
5608,15608,Mission St & Oliver St   , ,37.70962,-122.45006, , 
5609,15609,Mission St & Onondaga Ave   , ,37.721282,-122.437483, , 
5610,15610,Mission St & Persia Ave   , ,37.72338,-122.43568, , 
5613,15613,Mission St & Richland Ave  , ,37.73591,-122.42442, , 
5614,15614,Mission St & Richland Ave  , ,37.73562,-122.4247, , 
5615,15615,Mission St & Russia Ave   , ,37.721469,-122.437117, , 
5616,15616,Mission St & Ruth St   , ,37.723263,-122.435971, , 
5619,15619,Mission St & Sickles Ave   , ,37.70866,-122.45332, , 
5620,15620,Mission St & Silver Ave   , ,37.728723,-122.43132, , 
5621,15621,Mission St & Silver Ave   , ,37.728723,-122.431354, , 
5623,15623,Mission St & Spear St   , ,37.79239,-122.39435, , 
5624,15624,Mission St & Trumbull St  , ,37.73066,-122.42927, , 
5625,15625,Mission St & Trumbull St   , ,37.73045,-122.42971, , 
5626,15626,Mission St & Valencia St   , ,37.74508,-122.4203, , 
5627,15627,Mission St & Whittier St   , ,37.71048,-122.44834, , 
5628,15628,Mission St & Whittier St   , ,37.71022,-122.44845, , 
5630,15630,Munich St & Cordova Ave  , ,37.71094,-122.435435, , 
5631,15631,Munich St & Geneva Ave   , ,37.71293,-122.43295, , 
5632,15632,Munich St & Naples St  , ,37.711155,-122.438241, , 
5633,15633,Galvez Ave & Horne Ave, ,37.728795,-122.367027, , 
5638,15638,Market St & 1st St   , ,37.790896,-122.399138, , 
5639,15639,Market St & 2nd St   , ,37.789353,-122.401306, , 
5640,15640,Market St & 3rd St   , ,37.787525,-122.403519, , 
5641,15641,Market St & 3rd St   , ,37.787667,-122.403359, , 
5642,15642,Market St & 4th St  , ,37.786597,-122.404586, , 
5643,15643,Market St & 4th St   , ,37.785705,-122.405847, , 
5644,15644,Market St & 4th St  , ,37.78484,-122.406834, , 
5645,15645,Market St & 5th St   , ,37.783886,-122.408141, , 
5646,15646,Market St & 5th St  , ,37.783395,-122.408657, , 
5647,15647,Market St & 6th St   , ,37.782102,-122.4104, , 
5648,15648,Market St & 6th St  , ,37.78129,-122.411329, , 
5650,15650,Market St & 7th St   , ,37.780363,-122.412613, , 
5651,15651,Market St & 8th St   , ,37.778606,-122.414826, , 
5652,15652,Market St & 9th St   , ,37.77741,-122.41634, , 
5654,15654,Market St & 16th St   , ,37.76391,-122.43366, , 
5655,15655,Market St & 5th  St   , ,37.784082,-122.407992, , 
5656,15656,Market St & 7th St   , ,37.780568,-122.412441, , 
5657,15657,Market St & Battery St   , ,37.79111,-122.399069, , 
5658,15658,Market St & Beale St   , ,37.792572,-122.397016, , 
5659,15659,Market St & Buchanan St   , ,37.769786,-122.426149, , 
5661,15661,Market St & Church St   , ,37.767705,-122.428778, , 
5662,15662,Market St & Church St   , ,37.76725,-122.429214, , 
5663,15663,Market St & Clayton St  , ,37.758409,-122.444055, , 
5665,15665,Market St & Castro St   , ,37.76246,-122.435449, , 
5667,15667,Market St & 17th St, ,37.763022,-122.434979, , 
5668,15668,Market St & Dolores St   , ,37.76888,-122.427103, , 
5669,15669,Market St & Drumm St   , ,37.793473,-122.396178, , 
5672,15672,Market St & Gough St   , ,37.773269,-122.421768, , 
5673,15673,Market St & Gough St   , ,37.772875,-122.421991, , 
5674,15674,Market St & Grant Ave   , ,37.78639,-122.40516, , 
5675,15675,Market St & Guerrero St   , ,37.77057,-122.424971, , 
5676,15676,Market St & Hyde St   , ,37.779105,-122.414379, , 
5678,15678,Market St & Kearny St   , ,37.78773,-122.40337, , 
5680,15680,Market St & Larkin St   , ,37.777598,-122.416236, , 
5681,15681,Market St & Laguna St   , ,37.770953,-122.424666, , 
5683,15683,Market St & Mason St   , ,37.78285,-122.40964, , 
5684,15684,Market St & Montgomery St   , ,37.78849,-122.40248, , 
5685,15685,Market St & New Montgomery St  , ,37.788613,-122.402163, , 
5687,15687,Market St & Noe St   , ,37.763958,-122.433323, , 
5688,15688,Market St & Powell St   , ,37.784474,-122.407544, , 
5689,15689,Market St & Sansome St   , ,37.790013,-122.400491, , 
5690,15690,Market St & Sanchez St   , ,37.766185,-122.430707, , 
5691,15691,Market St & Sanchez St   , ,37.765689,-122.43114, , 
5692,15692,Market St & South Van Ness Ave , ,37.775056,-122.419321, , 
5693,15693,Market St & Steuart St   , ,37.79426,-122.39491, , 
5694,15694,Market St & Stockton St   , ,37.785777,-122.405859, , 
5695,15695,Market St & Taylor St   , ,37.782316,-122.410228, , 
5696,15696,Market St & Van Ness Ave   , ,37.775198,-122.419252, , 
5698,15698,Moscow St & Brazil Ave   , ,37.72136,-122.42762, , 
5699,15699,Moscow St & Excelsior Ave   , ,37.7229,-122.42647, , 
5700,15700,Moscow St & France Ave   , ,37.71669,-122.43113, , 
5702,15702,Moscow St & Italy Ave   , ,37.71513,-122.4323, , 
5703,15703,Moscow St & Persia Ave   , ,37.719823,-122.42876, , 
5705,15705,Masonic Ave & Fulton St  , ,37.775577,-122.446553, , 
5706,15706,Masonic Ave & Fulton St  , ,37.77571,-122.44636, , 
5709,15709,Masonic Ave & Geary Blvd  , ,37.782527,-122.447218, , 
5710,15710,Masonic Ave & Geary Blvd  , ,37.782144,-122.447573, , 
5712,15712,Masonic Ave & Haight St  , ,37.77031,-122.44542, , 
5713,15713,Masonic Ave & Haight St  , ,37.770348,-122.445304, , 
5714,15714,Masonic Ave & Hayes St  , ,37.77406,-122.446049, , 
5715,15715,Masonic Ave & Hayes St  , ,37.77402,-122.44624, , 
5716,15716,Masonic Ave & Oak St  , ,37.771963,-122.445625, , 
5717,15717,Masonic Ave & Oak St  , ,37.77173,-122.44573, , 
5718,15718,Masonic Ave & Turk St  , ,37.778771,-122.447, , 
5719,15719,Masonic Ave & Turk St  , ,37.77876,-122.44716, , 
5732,15732,Noe St & 27th St  , ,37.74668,-122.43148, , 
5733,15733,Noe St & 27th St  , ,37.74654,-122.43132, , 
5734,15734,Noe St & 28th St  , ,37.74519,-122.43134, , 
5735,15735,Noe St & 28th St  , ,37.74493,-122.43117, , 
5736,15736,Noe St & 29th St  , ,37.743311,-122.431179, , 
5737,15737,Noe St & 29th St  , ,37.7433,-122.43104, , 
5738,15738,Noe St & 30th St  , ,37.74201,-122.43101, , 
5741,15741,Noriega St & 24th Ave  , ,37.754042,-122.482773, , 
5742,15742,Noriega St & 25th Ave  , ,37.753881,-122.483014, , 
5744,15744,Noriega St & 27th Ave  , ,37.753782,-122.485168, , 
5745,15745,Noriega St & 28th Ave  , ,37.753898,-122.485993, , 
5746,15746,Noriega St & 29th Ave  , ,37.753692,-122.48731, , 
5747,15747,Noriega St & 30th Ave  , ,37.753754,-122.489201, , 
5748,15748,Noriega St & 31st Ave  , ,37.753593,-122.489453, , 
5751,15751,Noriega St & 34th Ave  , ,37.753619,-122.492432, , 
5752,15752,Noriega St & 34th Ave  , ,37.753458,-122.49265, , 
5753,15753,Noriega St & 38th Ave  , ,37.75343,-122.496717, , 
5754,15754,Noriega St & 39th Ave  , ,37.753215,-122.498012, , 
5755,15755,Noriega St & 40th Ave  , ,37.753331,-122.498848, , 
5756,15756,Noriega St & 41st Ave  , ,37.753125,-122.500166, , 
5757,15757,Noriega St & 42nd Ave  , ,37.753241,-122.501002, , 
5758,15758,Noriega St & 43rd Ave  , ,37.753026,-122.502309, , 
5759,15759,Noriega St & 44th Ave  , ,37.75316,-122.503088, , 
5761,15761,Noriega St & 46th Ave  , ,37.753034,-122.505712, , 
5762,15762,Noriega St & 46th Ave  , ,37.752891,-122.505574, , 
5763,15763,Noriega St & 48th Ave  , ,37.752934,-122.507854, , 
5764,15764,Noriega St & Sunset Blvd  , ,37.753493,-122.495056, , 
5765,15765,Noriega St & Sunset Blvd  , ,37.753395,-122.495274, , 
5766,15766,Northridge Rd & Dormitory Rd   , ,37.73025,-122.37448, , 
5767,15767,Northridge Rd & Harbor Rd  , ,37.730978,-122.377013, , 
5768,15768,Northridge Rd & Ingalls St   , ,37.73163,-122.37896, , 
