trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
630594010,12,2885,St. Charles Canal St.,,1,16101,shp-12-01,2,1
630595010,12,2885,St. Charles Canal St.,,1,9201,shp-12-01,2,1
630596010,12,2885,St. Charles Canal St.,,1,3701,shp-12-01,2,1
630597010,12,2885,St. Charles Canal St.,,1,12001,shp-12-01,2,1
630598010,12,2885,St. Charles Canal St.,,1,14601,shp-12-01,2,1
630599010,12,2885,St. Charles Canal St.,,1,13901,shp-12-01,2,1
630600010,12,2885,St. Charles Canal St.,,1,15301,shp-12-01,2,1
630601010,12,2885,St. Charles Canal St.,,1,901,shp-12-01,2,1
630602010,12,2885,St. Charles Canal St.,,1,15701,shp-12-01,2,1
630603010,12,2885,St. Charles Canal St.,,1,4501,shp-12-01,2,1
630604010,12,2885,St. Charles Canal St.,,1,5901,shp-12-01,2,1
630605010,12,2885,St. Charles Canal St.,,1,16101,shp-12-01,2,1
630606010,12,2885,St. Charles Canal St.,,1,9201,shp-12-01,2,1
630607010,12,2885,St. Charles Canal St.,,1,3701,shp-12-01,2,1
630608010,12,2885,St. Charles Canal St.,,1,12001,shp-12-01,2,1
630609010,12,2885,St. Charles Canal St.,,1,14601,shp-12-01,2,1
630610010,12,2885,St. Charles Canal St.,,1,13901,shp-12-01,2,1
630611010,12,2885,St. Charles Canal St.,,1,15301,shp-12-01,2,1
630612010,12,2885,St. Charles Canal St.,,1,901,shp-12-01,2,1
630613010,12,2885,St. Charles Canal St.,,1,15701,shp-12-01,2,1
630614010,12,2885,St. Charles Canal St.,,1,4801,shp-12-01,2,1
630615010,12,2885,St. Charles Canal St.,,1,4501,shp-12-01,2,1
630616010,12,2885,St. Charles Canal St.,,1,5901,shp-12-01,2,1
630617010,12,2885,St. Charles Canal St.,,1,16101,shp-12-01,2,1
630618010,12,2885,St. Charles Canal St.,,1,9201,shp-12-01,2,1
630619010,12,2885,St. Charles Canal St.,,1,3701,shp-12-01,2,1
630620010,12,2885,St. Charles Canal St.,,1,12001,shp-12-01,2,1
630621010,12,2885,St. Charles Canal St.,,1,14601,shp-12-01,2,1
630622010,12,2885,St. Charles Canal St.,,1,13901,shp-12-01,2,1
630623010,12,2885,St. Charles Canal St.,,1,15301,shp-12-01,2,1
630624010,12,2885,St. Charles Canal St.,,1,901,shp-12-01,2,1
630625010,12,2885,St. Charles Canal St.,,1,15701,shp-12-01,2,1
630626010,12,2885,St. Charles Canal St.,,1,9201,shp-12-01,2,1
630627010,12,2885,St. Charles Canal St.,,1,4801,shp-12-01,2,1
630628010,12,2885,St. Charles Canal St.,,1,4501,shp-12-01,2,1
630629010,12,2885,St. Charles Canal St.,,1,5901,shp-12-01,2,1
630630010,12,2885,St. Charles Canal St.,,1,16101,shp-12-01,2,1
630631010,12,2885,St. Charles Canal St.,,1,12001,shp-12-01,2,1
630632010,12,2885,St. Charles Canal St.,,1,3701,shp-12-01,2,1
630633010,12,2885,St. Charles Canal St.,,1,14601,shp-12-01,2,1
630634010,12,2885,St. Charles Canal St.,,1,13901,shp-12-01,2,1
630635010,12,2885,St. Charles Canal St.,,1,15301,shp-12-01,2,1
630636010,12,2885,St. Charles Canal St.,,1,901,shp-12-01,2,1
630637010,12,2885,St. Charles Canal St.,,1,15701,shp-12-01,2,1
630638010,12,2885,St. Charles Canal St.,,1,4801,shp-12-01,2,1
630639010,12,2885,St. Charles Canal St.,,1,4501,shp-12-01,2,1
630640010,12,2885,St. Charles Canal St.,,1,5901,shp-12-01,2,1
630641010,12,2885,St. Charles Canal St.,,1,16101,shp-12-01,2,1
630642010,12,2885,St. Charles Canal St.,,1,15701,shp-12-01,2,1
630643010,12,2885,St. Charles Canal St.,,1,901,shp-12-01,2,1
630644010,12,2885,St. Charles Canal St.,,1,14601,shp-12-01,2,1
630645010,12,2885,St. Charles Canal St.,,1,5001,shp-12-01,2,1
630646010,12,2885,St. Charles Canal St.,,1,15701,shp-12-01,2,1
630647010,12,2885,St. Charles Canal St.,,1,5901,shp-12-01,2,1
630648010,12,2885,St. Charles Canal St.,,1,3701,shp-12-01,2,1
630649010,12,2885,St. Charles Canal St.,,1,14601,shp-12-01,2,1
630650010,12,2885,St. Charles Canal St.,,1,5001,shp-12-01,2,1
630651010,12,2885,St. Charles Canal St.,,1,4801,shp-12-01,2,1
630652010,12,2885,St. Charles Canal St.,,1,4101,shp-12-01,2,1
631153010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631154010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631155010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631156010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631157010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631158010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631159010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631160010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631161010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631162010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631163010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631164010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631165010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631166010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631167010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631168010,15,2885,Freret to Broadway via Loyola University,,0,1001,shp-15-51,2,1
631137010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631138010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631139010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631140010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631141010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631142010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631143010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631144010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631145010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631146010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631147010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631148010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631149010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631150010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631151010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631152010,15,2885,Freret Canal St.,,1,1001,shp-15-01,2,1
631307010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631308010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631309010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631310010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631311010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631312010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631313010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631314010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631315010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631316010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631317010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631318010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631319010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631320010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631321010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631322010,16,2885,S. Claiborne Poydras St. to S. Carrollton Ave. via,,0,1101,shp-16-51,2,1
631291010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631292010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631293010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631294010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631295010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631296010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631297010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631298010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631299010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631300010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631301010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631302010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631303010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631304010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631305010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
631306010,16,2885,S. Claiborne Canal St via Poydras St.,,1,1101,shp-16-01,2,1
628570010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628571010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628572010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628573010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628574010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628575010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628576010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628577010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628578010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628579010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628580010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628581010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628582010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628583010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628584010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628585010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628586010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628587010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628588010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628589010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628590010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628591010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628592010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628593010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628594010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628595010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628596010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628597010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628598010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628599010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628600010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628601010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628602010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628603010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628604010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628605010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628606010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628607010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628608010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628609010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628610010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628611010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628612010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-52,2,1
628613010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628614010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628615010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628616010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628617010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628618010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-51,2,1
628619010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628620010,2,2885,Riverfront to Convention Ctr,,0,1201,shp-2-52,2,1
628621010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628622010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628623010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628624010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-52,2,1
628625010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628626010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628627010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628628010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628629010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628630010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628631010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628632010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628633010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628634010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628635010,2,2885,Riverfront to Convention Ctr,,0,12201,shp-2-51,2,1
628636010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628637010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628638010,2,2885,Riverfront to Convention Ctr,,0,6201,shp-2-51,2,1
628639010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628640010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628641010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628642010,2,2885,Riverfront to Convention Ctr,,0,9501,shp-2-51,2,1
628497010,2,2885,Riverfont French Market,,1,1201,shp-2-02,2,1
628498010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628499010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628500010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628501010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628502010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628503010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628504010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628505010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628506010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628507010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628508010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628509010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628510010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628511010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628512010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628513010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628514010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628515010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628516010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628517010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628518010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628519010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628520010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628521010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628522010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628523010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628524010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628525010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628526010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628527010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628528010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628529010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628530010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628531010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628532010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628533010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628534010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628535010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628536010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628537010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628538010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628539010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628540010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628541010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628542010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628543010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628544010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628545010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628546010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628547010,2,2885,Riverfront French Market,,1,1201,shp-2-01,2,1
628548010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628549010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628550010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628551010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628552010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628553010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628554010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628555010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628556010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628557010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628558010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628559010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628560010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628561010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628562010,2,2885,Riverfront French Market,,1,12201,shp-2-01,2,1
628563010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628564010,2,2885,Riverfront French Market,,1,6201,shp-2-01,2,1
628565010,2,2885,Riverfont French Market,,1,6201,shp-2-02,2,1
628566010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628567010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628568010,2,2885,Riverfront French Market,,1,9501,shp-2-01,2,1
628569010,2,2885,Riverfont French Market,,1,9501,shp-2-02,2,1
638202010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,1301,shp-201-52,2,1
638203010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,1301,shp-201-51,2,1
638204010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,1301,shp-201-51,2,1
638205010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,1301,shp-201-51,2,1
638206010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,1301,shp-201-51,2,1
638207010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,6301,shp-201-51,2,1
638208010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,6301,shp-201-51,2,1
638209010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,6301,shp-201-51,2,1
638210010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,6301,shp-201-51,2,1
638211010,201,2885,Kenner Loop: Willams Blvd. to Joe Yenni Blvd ,,0,6301,shp-201-51,2,1
638191010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,1301,shp-201-01,2,1
638192010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,1301,shp-201-01,2,1
638193010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,1301,shp-201-01,2,1
638194010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,1301,shp-201-01,2,1
638195010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,1301,shp-201-01,2,1
638196010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,6301,shp-201-01,2,1
638197010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,6301,shp-201-01,2,1
638198010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,6301,shp-201-01,2,1
638199010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,6301,shp-201-01,2,1
638200010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,6301,shp-201-04,2,1
638201010,201,2885,Kenner Loop Minor St. and 3rd St. via Willams Blvd,,1,6301,shp-201-02,2,1
638293010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,1401,shp-202-52,2,1
638294010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,1401,shp-202-52,2,1
638295010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,9701,shp-202-53,2,1
638296010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,9701,shp-202-53,2,1
638297010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,12401,shp-202-53,2,1
638298010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,12401,shp-202-53,2,1
638299010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,8001,shp-202-51,2,1
638300010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,6401,shp-202-52,2,1
638301010,202,2885,Airport Express:  to Airport/MSY via UPT,,0,6401,shp-202-52,2,1
638284010,202,2885,Airport Express Canal St.-Downtown,,1,1401,shp-202-01,2,1
638285010,202,2885,Airport Express Canal St.-Downtown,,1,1401,shp-202-01,2,1
638286010,202,2885,Airport Express Canal St.-Downtown,,1,9701,shp-202-01,2,1
638287010,202,2885,Airport Express Canal St.-Downtown,,1,9701,shp-202-01,2,1
638288010,202,2885,Airport Express Canal St.-Downtown,,1,12401,shp-202-01,2,1
638289010,202,2885,Airport Express Canal St.-Downtown,,1,8001,shp-202-02,2,1
638290010,202,2885,Airport Express Canal St.-Downtown,,1,6401,shp-202-01,2,1
638291010,202,2885,Airport Express Canal St.-Downtown,,1,6401,shp-202-01,2,1
638292010,202,2885,Airport Express Canal St.-Downtown,,1,12401,shp-202-01,2,1
631497010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631498010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631499010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631500010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631501010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631502010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631503010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631504010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631505010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631506010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631507010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631508010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631509010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631510010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631511010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631512010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631513010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631514010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631515010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631516010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631517010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631518010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631519010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631520010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631521010,27,2885,Louisiana Xavier University to Delgado College,,0,1501,shp-27-51,2,1
631522010,27,2885,Louisiana Xavier University to Delgado College,,0,6501,shp-27-51,2,1
631471010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,1501,shp-27-01,2,1
631472010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,6501,shp-27-01,2,1
631473010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,1501,shp-27-01,2,1
631474010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,6501,shp-27-01,2,1
631475010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,1501,shp-27-01,2,1
631476010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,6501,shp-27-01,2,1
631477010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,1501,shp-27-01,2,1
631478010,27,2885,Louisiana Tchoupitoulas St. via Xavier University,,1,6501,shp-27-01,2,1
