route_id,service_id,trip_id,trip_headsign,trip_destination,trip_short_name,trip_route_name,direction_id,pub_dir_id,block_id,rm_block_id,shape_id
499-77,20200523-Mixed-04,798-S2-499.0E-1040-20200523-Mixed-04,"499 EAST SHAKOPEE","EAST SHAKOPEE",499,499,0,Eastbound,798,798-S2,4990014
499-77,20200523-Mixed-04,798-S2-499.0W-1106-20200523-Mixed-04,"499 MARSCHALL RD TS","MARSCHALL RD TS",499,499,1,Westbound,798,798-S2,4990011
497-77,20200523-Mixed-04,798-S2-497.2W-1140-20200523-Mixed-04,"497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER","DOWNTOWN SHAKOPEE/COMMUNITY CENTER",497,497,1,Westbound,798,798-S2,4970016
497-77,20200523-Mixed-04,798-S2-497.2E-1201-20200523-Mixed-04,"497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR","MARSCHALL RD/DOWNTOWN/COMMUNITY CTR",497,497,0,Eastbound,798,798-S2,4970015
499-77,20200523-Mixed-04,798-S2-499.1E-1240-20200523-Mixed-04,"499 EAST SHAKOPEE/SBRIDGE P&R","EAST SHAKOPEE/SBRIDGE P&R",499,499,0,Eastbound,798,798-S2,4990019
499-77,20200523-Mixed-04,798-S2-499.1W-1311-20200523-Mixed-04,"499 MARSCHALL RD TS","MARSCHALL RD TS",499,499,1,Westbound,798,798-S2,4990018
497-77,20200523-Mixed-04,799-S2-497.2E-2001-20200523-Mixed-04,"497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR","MARSCHALL RD/DOWNTOWN/COMMUNITY CTR",497,497,0,Eastbound,799,799-S2,4970015
499-77,20200523-Mixed-04,799-S2-499.0E-1440-20200523-Mixed-04,"499 EAST SHAKOPEE","EAST SHAKOPEE",499,499,0,Eastbound,799,799-S2,4990014
497-77,20200523-Mixed-04,799-S2-497.2E-1801-20200523-Mixed-04,"497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR","MARSCHALL RD/DOWNTOWN/COMMUNITY CTR",497,497,0,Eastbound,799,799-S2,4970015
497-77,20200523-Mixed-04,799-S2-497.2E-1401-20200523-Mixed-04,"497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR","MARSCHALL RD/DOWNTOWN/COMMUNITY CTR",497,497,0,Eastbound,799,799-S2,4970015
497-77,20200523-Mixed-04,799-S2-497.2E-1601-20200523-Mixed-04,"497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR","MARSCHALL RD/DOWNTOWN/COMMUNITY CTR",497,497,0,Eastbound,799,799-S2,4970015
499-77,20200523-Mixed-04,799-S2-499.1W-1711-20200523-Mixed-04,"499 MARSCHALL RD TS","MARSCHALL RD TS",499,499,1,Westbound,799,799-S2,4990018
499-77,20200523-Mixed-04,799-S2-499.1W-1911-20200523-Mixed-04,"499 MARSCHALL RD TS","MARSCHALL RD TS",499,499,1,Westbound,799,799-S2,4990018
499-77,20200523-Mixed-04,799-S2-499.0W-1506-20200523-Mixed-04,"499 MARSCHALL RD TS","MARSCHALL RD TS",499,499,1,Westbound,799,799-S2,4990011
499-77,20200523-Mixed-04,799-S2-499.0W-2106-20200523-Mixed-04,"499 MARSCHALL RD TS","MARSCHALL RD TS",499,499,1,Westbound,799,799-S2,4990011
499-77,20200523-Mixed-04,799-S2-499.1E-1640-20200523-Mixed-04,"499 EAST SHAKOPEE/SBRIDGE P&R","EAST SHAKOPEE/SBRIDGE P&R",499,499,0,Eastbound,799,799-S2,4990019
499-77,20200523-Mixed-04,799-S2-499.0E-2040-20200523-Mixed-04,"499 EAST SHAKOPEE","EAST SHAKOPEE",499,499,0,Eastbound,799,799-S2,4990014
499-77,20200523-Mixed-04,799-S2-499.1E-1840-20200523-Mixed-04,"499 EAST SHAKOPEE/SBRIDGE P&R","EAST SHAKOPEE/SBRIDGE P&R",499,499,0,Eastbound,799,799-S2,4990019
497-77,20200523-Mixed-04,799-S2-497.2W-1740-20200523-Mixed-04,"497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER","DOWNTOWN SHAKOPEE/COMMUNITY CENTER",497,497,1,Westbound,799,799-S2,4970016
497-77,20200523-Mixed-04,799-S2-497.2W-1340-20200523-Mixed-04,"497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER","DOWNTOWN SHAKOPEE/COMMUNITY CENTER",497,497,1,Westbound,799,799-S2,4970016
497-77,20200523-Mixed-04,799-S2-497.2W-1540-20200523-Mixed-04,"497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER","DOWNTOWN SHAKOPEE/COMMUNITY CENTER",497,497,1,Westbound,799,799-S2,4970016
497-77,20200523-Mixed-04,799-S2-497.2W-1940-20200523-Mixed-04,"497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER","DOWNTOWN SHAKOPEE/COMMUNITY CENTER",497,497,1,Westbound,799,799-S2,4970016
480-77,20200523-Mixed-04,762-CT-480.0N-0609-20200523-Mixed-04,"480 ST PAUL","ST PAUL",480,480,1,Northbound,762,762-CT,4800214
480-77,20200523-Mixed-04,762-CT-480.0N-0750-20200523-Mixed-04,"480 ST PAUL","ST PAUL",480,480,1,Northbound,762,762-CT,4800214
480-77,20200523-Mixed-04,779-CT-480.0N-0700-20200523-Mixed-04,"480 ST PAUL","ST PAUL",480,480,1,Northbound,779,779-CT,4800245
480-77,20200523-Mixed-04,816-CT-480.0S-1535-20200523-Mixed-04,"480 EAGAN/BLACKHAWK","EAGAN/BLACKHAWK",480,480,0,Southbound,816,816-CT,4800246
480-77,20200523-Mixed-04,816-CT-480.0S-1700-20200523-Mixed-04,"480 EAGAN/BLACKHAWK","EAGAN/BLACKHAWK",480,480,0,Southbound,816,816-CT,4800246
480-77,20200523-Mixed-04,824-CT-480.0S-1615-20200523-Mixed-04,"480 EAGAN/BLACKHAWK","EAGAN/BLACKHAWK",480,480,0,Southbound,824,824-CT,4800246
460-77,20200523-Mixed-04,774-CT-460.0N-0805-20200523-Mixed-04,"460 MINNEAPOLIS","MINNEAPOLIS",460,460,1,Northbound,774,774-CT,4600164
460-77,20200523-Mixed-04,817-CT-460.0S-1708-20200523-Mixed-04,"460 BURNSVILLE STATION","BURNSVILLE STATION",460,460,0,Southbound,817,817-CT,4600190
477-77,20200523-Mixed-04,755-CT-477.0N-0716-20200523-Mixed-04,"477 MINNEAPOLIS","MINNEAPOLIS",477,477,1,Northbound,755,755-CT,4770419
477-77,20200523-Mixed-04,805-CT-477.0S-1646-20200523-Mixed-04,"477 APPLE VALLEY STATION","APPLE VALLEY STATION",477,477,0,Southbound,805,805-CT,4770404
440-77,20200523-Mixed-04,702-RL-440.0N-0643-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,702,702-RL,4400277
445-77,20200523-Mixed-04,702-RL-445.0E-0734-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,702,702-RL,4450162
440-77,20200523-Mixed-04,704-RL-440.0N-0743-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,704,704-RL,4400277
445-77,20200523-Mixed-04,704-RL-445.0E-0834-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,704,704-RL,4450162
440-77,20200523-Mixed-04,705-RL-440.0N-0843-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,705,705-RL,4400277
445-77,20200523-Mixed-04,705-RL-445.0E-0934-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,705,705-RL,4450162
440-77,20200523-Mixed-04,702-RL-440.0N-0943-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,702,702-RL,4400277
445-77,20200523-Mixed-04,702-RL-445.0E-1034-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,702,702-RL,4450162
440-77,20200523-Mixed-04,704-RL-440.0N-1043-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,704,704-RL,4400277
445-77,20200523-Mixed-04,704-RL-445.0E-1134-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,704,704-RL,4450162
440-77,20200523-Mixed-04,705-RL-440.0N-1143-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,705,705-RL,4400277
445-77,20200523-Mixed-04,705-RL-445.0E-1234-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,705,705-RL,4450162
445-77,20200523-Mixed-04,710-RL-445.0E-1334-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,710,710-RL,4450162
440-77,20200523-Mixed-04,704-RL-440.0N-1343-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,704,704-RL,4400277
445-77,20200523-Mixed-04,708-RL-445.0E-1434-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,708,708-RL,4450162
445-77,20200523-Mixed-04,711-RL-445.0E-1534-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,711,711-RL,4450162
440-77,20200523-Mixed-04,710-RL-440.0N-1543-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,710,710-RL,4400277
445-77,20200523-Mixed-04,710-RL-445.0E-1634-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,710,710-RL,4450162
440-77,20200523-Mixed-04,708-RL-440.0N-1643-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,708,708-RL,4400277
445-77,20200523-Mixed-04,708-RL-445.0E-1734-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,708,708-RL,4450162
440-77,20200523-Mixed-04,711-RL-440.0N-1743-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,711,711-RL,4400277
445-77,20200523-Mixed-04,711-RL-445.0E-1834-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,711,711-RL,4450162
440-77,20200523-Mixed-04,710-RL-440.0N-1843-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,710,710-RL,4400277
445-77,20200523-Mixed-04,710-RL-445.0E-1934-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,710,710-RL,4450162
440-77,20200523-Mixed-04,708-RL-440.0N-1943-20200523-Mixed-04,"440 CEDAR GROVE","CEDAR GROVE",440,440,1,Northbound,708,708-RL,4400277
445-77,20200523-Mixed-04,708-RL-445.0E-2034-20200523-Mixed-04,"445 EAGAN/DODD & OPPERMAN","EAGAN/DODD & OPPERMAN",445,445,0,Eastbound,708,708-RL,4450162
440-77,20200523-Mixed-04,705-RL-440.0S-0800-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,705,705-RL,4400276
445-77,20200523-Mixed-04,702-RL-445.0W-0810-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,702,702-RL,4450140
440-77,20200523-Mixed-04,702-RL-440.0S-0900-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,702,702-RL,4400276
445-77,20200523-Mixed-04,704-RL-445.0W-0910-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,704,704-RL,4450140
440-77,20200523-Mixed-04,704-RL-440.0S-1000-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,704,704-RL,4400276
445-77,20200523-Mixed-04,705-RL-445.0W-1010-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,705,705-RL,4450140
440-77,20200523-Mixed-04,705-RL-440.0S-1100-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,705,705-RL,4400276
445-77,20200523-Mixed-04,702-RL-445.0W-1110-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,702,702-RL,4450140
445-77,20200523-Mixed-04,704-RL-445.0W-1210-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,704,704-RL,4450140
440-77,20200523-Mixed-04,704-RL-440.0S-1300-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,704,704-RL,4400276
445-77,20200523-Mixed-04,705-RL-445.0W-1310-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,705,705-RL,4450140
445-77,20200523-Mixed-04,710-RL-445.0W-1410-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,710,710-RL,4450140
440-77,20200523-Mixed-04,710-RL-440.0S-1500-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,710,710-RL,4400276
445-77,20200523-Mixed-04,708-RL-445.0W-1510-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,708,708-RL,4450140
440-77,20200523-Mixed-04,708-RL-440.0S-1600-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,708,708-RL,4400276
445-77,20200523-Mixed-04,711-RL-445.0W-1610-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,711,711-RL,4450140
440-77,20200523-Mixed-04,711-RL-440.0S-1700-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,711,711-RL,4400276
445-77,20200523-Mixed-04,710-RL-445.0W-1710-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,710,710-RL,4450140
440-77,20200523-Mixed-04,710-RL-440.0S-1800-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,710,710-RL,4400276
445-77,20200523-Mixed-04,708-RL-445.0W-1810-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,708,708-RL,4450140
440-77,20200523-Mixed-04,708-RL-440.0S-1900-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,708,708-RL,4400276
445-77,20200523-Mixed-04,711-RL-445.0W-1910-20200523-Mixed-04,"445 CEDAR GROVE STATION","CEDAR GROVE STATION",445,445,1,Westbound,711,711-RL,4450140
440-77,20200523-Mixed-04,711-RL-440.0S-2000-20200523-Mixed-04,"440 APPLE VALLEY","APPLE VALLEY",440,440,0,Southbound,711,711-RL,4400276
495-77,20200523-Mixed-04,703-RL-495.1E-0546-20200523-Mixed-04,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,703,703-RL,4950122
495-77,20200523-Mixed-04,706-RL-495.1E-0616-20200523-Mixed-04,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,706,706-RL,4950122
495-77,20200523-Mixed-04,706-RL-495.2E-0846-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,706,706-RL,4950123
495-77,20200523-Mixed-04,703-RL-495.3E-0936-20200523-Mixed-04,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,703,703-RL,4950124
495-77,20200523-Mixed-04,706-RL-495.3E-1036-20200523-Mixed-04,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,706,706-RL,4950124
495-77,20200523-Mixed-04,713-RL-495.3E-1136-20200523-Mixed-04,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,713,713-RL,4950124
495-77,20200523-Mixed-04,706-RL-495.0E-1236-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,706,706-RL,4950125
495-77,20200523-Mixed-04,714-RL-495.2E-1446-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,714,714-RL,4950123
495-77,20200523-Mixed-04,713-RL-495.0E-1536-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,713,713-RL,4950125
495-77,20200523-Mixed-04,713-RL-495.1E-1716-20200523-Mixed-04,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,713,713-RL,4950122
495-77,20200523-Mixed-04,714-RL-495.2E-1846-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,714,714-RL,4950123
495-77,20200523-Mixed-04,715-RL-495.3E-1936-20200523-Mixed-04,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,715,715-RL,4950124
495-77,20200523-Mixed-04,714-RL-495.0E-2032-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,714,714-RL,4950125
495-77,20200523-Mixed-04,715-RL-495.3E-2132-20200523-Mixed-04,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,715,715-RL,4950124
495-77,20200523-Mixed-04,711-RL-495.0E-2225-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,711,711-RL,4950125
495-77,20200523-Mixed-04,715-RL-495.0E-2325-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,715,715-RL,4950125
495-77,20200523-Mixed-04,703-RL-495.1W-0500-20200523-Mixed-04,"495A MARSCHALL RD STATION/SHENANDOAH","MARSCHALL RD STATION/SHENANDOAH",495A,495A,1,Westbound,703,703-RL,4950126
495-77,20200523-Mixed-04,706-RL-495.1W-0530-20200523-Mixed-04,"495A MARSCHALL RD STATION/SHENANDOAH","MARSCHALL RD STATION/SHENANDOAH",495A,495A,1,Westbound,706,706-RL,4950126
495-77,20200523-Mixed-04,705-RL-495.2W-0552-20200523-Mixed-04,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,705,705-RL,4950127
495-77,20200523-Mixed-04,703-RL-495.2W-0652-20200523-Mixed-04,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,703,703-RL,4950127
495-77,20200523-Mixed-04,706-RL-495.2W-0758-20200523-Mixed-04,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,706,706-RL,4950127
495-77,20200523-Mixed-04,703-RL-495.3W-0853-20200523-Mixed-04,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,703,703-RL,4950129
495-77,20200523-Mixed-04,706-RL-495.3W-0953-20200523-Mixed-04,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,706,706-RL,4950129
495-77,20200523-Mixed-04,703-RL-495.3W-1053-20200523-Mixed-04,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,703,703-RL,4950129
495-77,20200523-Mixed-04,706-RL-495.0W-1159-20200523-Mixed-04,"495 MARSCHALL RD STATION","MARSCHALL RD STATION",495,495,1,Westbound,706,706-RL,4950128
495-77,20200523-Mixed-04,713-RL-495.2W-1252-20200523-Mixed-04,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,713,713-RL,4950127
495-77,20200523-Mixed-04,714-RL-495.2W-1358-20200523-Mixed-04,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,714,714-RL,4950127
495-77,20200523-Mixed-04,713-RL-495.0W-1459-20200523-Mixed-04,"495 MARSCHALL RD STATION","MARSCHALL RD STATION",495,495,1,Westbound,713,713-RL,4950128
495-77,20200523-Mixed-04,714-RL-495.1W-1600-20200523-Mixed-04,"495A MARSCHALL RD STATION/SHENANDOAH","MARSCHALL RD STATION/SHENANDOAH",495A,495A,1,Westbound,714,714-RL,4950126
495-77,20200523-Mixed-04,713-RL-495.1W-1630-20200523-Mixed-04,"495A MARSCHALL RD STATION/SHENANDOAH","MARSCHALL RD STATION/SHENANDOAH",495A,495A,1,Westbound,713,713-RL,4950126
495-77,20200523-Mixed-04,715-RL-495.3W-1653-20200523-Mixed-04,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,715,715-RL,4950129
495-77,20200523-Mixed-04,714-RL-495.2W-1758-20200523-Mixed-04,"495M MARSCHALL RD TS/MYSTIC","MARSCHALL RD TS/MYSTIC",495M,495M,1,Westbound,714,714-RL,4950127
495-77,20200523-Mixed-04,715-RL-495.3W-1853-20200523-Mixed-04,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,715,715-RL,4950129
495-77,20200523-Mixed-04,714-RL-495.1E-1646-20200523-Mixed-04,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,714,714-RL,4950122
495-77,20200523-Mixed-04,715-RL-495.3W-2053-20200523-Mixed-04,"495S MARSCHALL RD/via SAVAGE","MARSCHALL RD/via SAVAGE",495S,495S,1,Westbound,715,715-RL,4950129
495-77,20200523-Mixed-04,715-RL-495.0W-2245-20200523-Mixed-04,"495 MARSCHALL RD STATION","MARSCHALL RD STATION",495,495,1,Westbound,715,715-RL,4950128
495-77,20200523-Mixed-04,703-RL-495.1E-0420-20200523-Mixed-04,"495A MALL OF AMERICA/via SHENANDOAH","MALL OF AMERICA/via SHENANDOAH",495A,495A,0,Eastbound,703,703-RL,4950122
495-77,20200523-Mixed-04,714-RL-495.0W-1955-20200523-Mixed-04,"495 MARSCHALL RD STATION","MARSCHALL RD STATION",495,495,1,Westbound,714,714-RL,4950128
442-77,20200523-Mixed-04,707-RL-442.1E-0743-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,707,707-RL,4420217
442-77,20200523-Mixed-04,707-RL-442.1E-0943-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,707,707-RL,4420217
442-77,20200523-Mixed-04,707-RL-442.1E-1143-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,707,707-RL,4420217
442-77,20200523-Mixed-04,707-RL-442.1E-1343-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,707,707-RL,4420217
442-77,20200523-Mixed-04,717-RL-442.1E-1543-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,717,717-RL,4420217
442-77,20200523-Mixed-04,717-RL-442.1E-1743-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,717,717-RL,4420217
442-77,20200523-Mixed-04,717-RL-442.1E-1943-20200523-Mixed-04,"442 APPLE VALLEY","APPLE VALLEY",442,442,0,Eastbound,717,717-RL,4420217
442-77,20200523-Mixed-04,707-RL-442.1W-0916-20200523-Mixed-04,"442 BURNSVILLE CENTER","BURNSVILLE CENTER",442,442,1,Westbound,707,707-RL,4420219
442-77,20200523-Mixed-04,707-RL-442.1W-1116-20200523-Mixed-04,"442 BURNSVILLE CENTER","BURNSVILLE CENTER",442,442,1,Westbound,707,707-RL,4420219
442-77,20200523-Mixed-04,707-RL-442.1W-1316-20200523-Mixed-04,"442 BURNSVILLE CENTER","BURNSVILLE CENTER",442,442,1,Westbound,707,707-RL,4420219
442-77,20200523-Mixed-04,717-RL-442.1W-1516-20200523-Mixed-04,"442 BURNSVILLE CENTER","BURNSVILLE CENTER",442,442,1,Westbound,717,717-RL,4420219
442-77,20200523-Mixed-04,717-RL-442.1W-1716-20200523-Mixed-04,"442 BURNSVILLE CENTER","BURNSVILLE CENTER",442,442,1,Westbound,717,717-RL,4420219
442-77,20200523-Mixed-04,717-RL-442.1W-1916-20200523-Mixed-04,"442 BURNSVILLE CENTER","BURNSVILLE CENTER",442,442,1,Westbound,717,717-RL,4420219
495-77,20200523-Mixed-04,703-RL-495.2E-0740-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,703,703-RL,4950123
495-77,20200523-Mixed-04,713-RL-495.2E-1340-20200523-Mixed-04,"495 MALL OF AMERICA","MALL OF AMERICA",495,495,0,Eastbound,713,713-RL,4950123
495-77,20200523-Mixed-04,715-RL-495.3E-1736-20200523-Mixed-04,"495S MALL OF AMERICA/via SAVAGE","MALL OF AMERICA/via SAVAGE",495S,495S,0,Eastbound,715,715-RL,4950124
420-77,20200523-Mixed-04,717-RL-420.4W-1451-20200523-Mixed-04,"420 APPLE VALLEY","APPLE VALLEY",420,420,1,Westbound,717,717-RL,4200131
420-77,20200523-Mixed-04,707-RL-420.4W-1251-20200523-Mixed-04,"420 APPLE VALLEY","APPLE VALLEY",420,420,1,Westbound,707,707-RL,4200131
420-77,20200523-Mixed-04,707-RL-420.4W-1051-20200523-Mixed-04,"420 APPLE VALLEY","APPLE VALLEY",420,420,1,Westbound,707,707-RL,4200131
420-77,20200523-Mixed-04,707-RL-420.4E-0809-20200523-Mixed-04,"420 ROSEMOUNT","ROSEMOUNT",420,420,0,Eastbound,707,707-RL,4200132
420-77,20200523-Mixed-04,717-RL-420.4E-1809-20200523-Mixed-04,"420 ROSEMOUNT","ROSEMOUNT",420,420,0,Eastbound,717,717-RL,4200132
420-77,20200523-Mixed-04,717-RL-420.4E-1609-20200523-Mixed-04,"420 ROSEMOUNT","ROSEMOUNT",420,420,0,Eastbound,717,717-RL,4200132
420-77,20200523-Mixed-04,707-RL-420.4E-1209-20200523-Mixed-04,"420 ROSEMOUNT","ROSEMOUNT",420,420,0,Eastbound,707,707-RL,4200132
420-77,20200523-Mixed-04,707-RL-420.4E-1009-20200523-Mixed-04,"420 ROSEMOUNT","ROSEMOUNT",420,420,0,Eastbound,707,707-RL,4200132
420-77,20200523-Mixed-04,707-RL-420.4W-0851-20200523-Mixed-04,"420 APPLE VALLEY","APPLE VALLEY",420,420,1,Westbound,707,707-RL,4200131
420-77,20200523-Mixed-04,717-RL-420.4W-1851-20200523-Mixed-04,"420 APPLE VALLEY","APPLE VALLEY",420,420,1,Westbound,717,717-RL,4200131
420-77,20200523-Mixed-04,717-RL-420.4W-1651-20200523-Mixed-04,"420 APPLE VALLEY","APPLE VALLEY",420,420,1,Westbound,717,717-RL,4200131
420-77,20200523-Mixed-04,717-RL-420.4E-1409-20200523-Mixed-04,"420 ROSEMOUNT","ROSEMOUNT",420,420,0,Eastbound,717,717-RL,4200132
