stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
00545,545,"Eagandale Blvd at W Service Rd SE corner",,  44.851078, -93.158839,,,0,
00546,546,"Corporate Center Dr at Eagandale Blvd NW corner",,  44.853886, -93.158213,,,0,
00547,547,"Corporate Center Dr at Avalon Ave N corner",,  44.855202, -93.160120,,,0,
00548,548,"Corporate Center Dr at Trapp Rd NE corner",,  44.857098, -93.161082,,,0,
00549,549,"Corporate Ctr Dr at Corporate Ctr Curve (W) N cor",,  44.857624, -93.165377,,,0,
00563,563,"Yankee Doodle Rd at Washington Dr  N corner",,  44.833687, -93.169505,,,0,
00564,564,"Yankee Doodle Rd at Central Pkwy NE corner",,  44.833596, -93.172106,,,0,
00567,567,"Coachman Rd at Yankee Doodle Rd NE corner",,  44.833733, -93.180399,,,0,
00568,568,"Coachman Rd at Woodridge Apts E corner",,  44.836937, -93.179888,,,0,
00570,570,"Letendre St at Valley Ridge Dr NE corner",,  44.838822, -93.182757,,,0,
00571,571,"Letendre St at Donald Ave NE corner",,  44.838837, -93.184824,,,0,
00574,574,"Donald Ave at Yankee Doodle Rd NW corner",,  44.833676, -93.185015,,,0,
00575,575,"Blue Cross Rd at Yankee Doodle Rd SW corner",,  44.833509, -93.187566,,,0,
00577,577,"Blue Cross Rd at Ashbury Rd W corner",,  44.828319, -93.192471,,,0,
00580,580,"Blackhawk Rd at Monterey Ln W corner",,  44.824692, -93.193377,,,0,
00582,582,"Blackhawk Rd at Robin Ln NW corner",,  44.821110, -93.192622,,,0,
00584,584,"Silver Bell Rd at Blackhawk Rd NW corner",,  44.819149, -93.192530,,,0,
00586,586,"Silver Bell Rd at Golden Hills Terr NE corner",,  44.819165, -93.197184,,,0,
00590,590,"Silver Bell Rd at Colonial Village (W) NE corner",,  44.819176, -93.203761,,,0,
00595,595,"Cedar Grove Pkwy at Rahn Rd SE corner",,  44.816004, -93.209375,,,0,
00599,599,"Silver Bell Rd at Ballantrae Rd SW corner",,  44.819073, -93.204043,,,0,
00602,602,"Silver Bell Rd at Willow Way SW corner",,  44.819065, -93.198412,,,0,
00604,604,"Silver Bell Rd at Lodestone Ln SW corner",,  44.819058, -93.194567,,,0,
00605,605,"Blackhawk Rd at Silver Bell Rd NE corner",,  44.819367, -93.192324,,,0,
00607,607,"Blackhawk Rd at Robin Ln E corner",,  44.820935, -93.192461,,,0,
00609,609,"Blackhawk Rd at Monterey Ln SE corner",,  44.824547, -93.193171,,,0,
00612,612,"Blue Cross Rd at Ashbury Rd SE corner",,  44.828114, -93.192500,,,0,
00613,613,"Blue Cross Rd at Blue Cross Blue Shield E corner",,  44.829320, -93.191087,,,0,
00614,614,"Blue Cross Rd at Yankee Doodle Rd SE corner",,  44.833509, -93.187419,,,0,
00615,615,"Donald Ave at Yankee Doodle Rd NE corner",,  44.833817, -93.184885,,,0,
00618,618,"Donald Ave at Letendre St SE corner",,  44.838696, -93.184878,,,0,
00619,619,"Letendre St at Valley Ridge Dr SW corner",,  44.838723, -93.183100,,,0,
00621,621,"Coachman Rd at Woodridge Apts NW corner",,  44.836956, -93.179980,,,0,
00622,622,"Coachman Rd at Century Pt NW corner",,  44.834404, -93.180338,,,0,
00624,624,"Yankee Doodle Rd at Federal Dr SW corner",,  44.833493, -93.172510,,,0,
00625,625,"Yankee Doodle Rd at Washington Dr SW corner",,  44.833405, -93.169772,,,0,
00628,628,"Duckwood Dr at Town Center Dr S corner",,  44.827561, -93.165209,,,0,
00629,629,"Duckwood Dr at Hardware Hank",,  44.827065, -93.161693,,,0,
00632,632,"Duckwood Dr at Widgeon Way SW corner",,  44.826229, -93.155382,,,0,
00637,637,"Town Center Dr at Lexington Ave NW corner",,  44.831391, -93.147203,,,0,
00639,639,"Town Center Dr at Promenade NE corner",,  44.831172, -93.153141,,,0,
00640,640,"Town Center Dr at Yankee Pl NW corner",,  44.832465, -93.156758,,,0,
00653,653,"Corporate Ctr Dr at Corporate Ctr Curve (W) SW cor",,  44.857518, -93.165637,,,0,
00654,654,"Corporate Ctr Dr at Corporate Ctr Curve (E) SW cor",,  44.857148, -93.161364,,,0,
00655,655,"Corporate Center Dr at Avalon Ave SW corner",,  44.855328, -93.160349,,,0,
00656,656,"Corporate Center Dr at Eagandale Blvd SW corner",,  44.853798, -93.158297,,,0,
00657,657,"Eagandale Blvd at Eagandale Ct NW corner",,  44.851796, -93.158984,,,0,
00658,658,"Lone Oak Rd at Eagandale Pl SE corner",,  44.847924, -93.158747,,,0,
00659,659,"Lone Oak Rd at I-35E NB off-ramp SE corner",,  44.847809, -93.151080,,,0,
00660,660,"Lone Oak Rd at Denmark Av SW corner",,  44.847859, -93.149355,,,0,
00662,662,"Lexington Av at Clubview Dr NW corner",,  44.845845, -93.146906,,,0,
00664,664,"Lexington Av at Gemini Rd W corner",,  44.842415, -93.146967,,,0,
00665,665,"Lexington Av at Northwood Pkwy NW corner",,  44.837445, -93.146967,,,0,
00666,666,"Lexington Av at Yankee Doodle Rd NW corner",,  44.833752, -93.147235,,,0,
00667,667,"Yankee Doodle Rd at Yankee Pl SW corner",,  44.833358, -93.156765,,,0,
00669,669,"Yankee Doodle Rd at Golfview Dr SW corner",,  44.833413, -93.143420,,,0,
00670,670,"Yankee Doodle Rd at Wescott Woodlands SW corner",,  44.833424, -93.136767,,,0,
00672,672,"Blackhawk Park & Ride",,  44.791645, -93.198771,,,0,place_BHPR
00687,687,"Co Rd 5 at 136 St SW corner",,  44.757099, -93.303200,,,0,
00689,689,"Co Rd 5 at 138 St NW corner",,  44.753369, -93.303195,,,0,
00691,691,"McAndrews Rd at Co Rd 5 SE corner",,  44.748196, -93.302859,,,0,
00692,692,"McAndrews Rd at Irving Av SE corner",,  44.748947, -93.298632,,,0,
00693,693,"McAndrews Rd at 141 St SE corner",,  44.749592, -93.296275,,,0,
00696,696,"Aldrich Av at McAndrews Rd SW corner",,  44.751934, -93.288065,,,0,
00699,699,"143 St at Burnhaven Dr NW corner",,  44.743515, -93.294070,,,0,
00702,702,"143 St at Burnhaven Dr SW corner",,  44.743429, -93.294039,,,0,
00703,703,"Aldrich Av at 140 St SE corner",,  44.749997, -93.287745,,,0,
00704,704,"McAndrews Rd at Aldrich Av N corn (before Bryant)",,  44.752247, -93.288325,,,0,
00707,707,"McAndrews Rd at 140 St NE corner",,  44.750813, -93.295733,,,0,
00708,708,"McAndrews Rd at Irving Av NE corner",,  44.749165, -93.298724,,,0,
00709,709,"McAndrews Rd at Co Rd 5 NE corner",,  44.748433, -93.302905,,,0,
00711,711,"Co Rd 5 at 138 St SE corner",,  44.753186, -93.302874,,,0,
00771,771,"46 St LRT at Gate J",,  44.920381, -93.219930,,,0,
00778,778,"Pilot Knob Rd at TH 13 SW corner",,  44.872193, -93.167193,,,0,
00779,779,"Pilot Knob Rd at Mendota Heights Rd SW corner",,  44.865365, -93.167307,,,0,
00780,780,"Pilot Knob Rd at Northland Dr NW corner",,  44.863785, -93.167323,,,0,
00782,782,"Blackhawk Rd at Diffley Rd SW corner",,  44.803704, -93.196787,,,0,
00784,784,"Blackhawk Rd at Cliff Lake Rd NW corner",,  44.795895, -93.198626,,,0,
00785,785,"Pilot Knob Rd at Northland Dr SE corner",,  44.863530, -93.166949,,,0,
00786,786,"Pilot Knob Rd at Mendota Heights Rd SE corner",,  44.865437, -93.166987,,,0,
00787,787,"Pilot Knob Rd at Enterprise Dr SE corner",,  44.868142, -93.167094,,,0,
00788,788,"Pilot Knob Rd at TH 13 SE corner",,  44.872383, -93.167063,,,0,
00792,792,"5 St at Minnesota St SW corner",,  44.946755, -93.092074,,,0,
00793,793,"5 St at Robert St/Jackson St S corner",,  44.947739, -93.089976,,,0,
00795,795,"5 St at Sibley St/Wacouta St S corner",,  44.948960, -93.087473,,,0,
00801,801,"6 St at Sibley St NW corner",,  44.949505, -93.089038,,,0,
00802,802,"6 St at Jackson St/Robert St N corner",,  44.948578, -93.090998,,,0,
00803,803,"6 St at Cedar St NE corner",,  44.947201, -93.093897,,,0,
00804,804,"6 St at Wabasha St NW corner",,  44.946488, -93.095370,,,0,
00805,805,"6 St at Washington St NE corner",,  44.946144, -93.097246,,,0,
00806,806,"6 St at Washington St/W 7 St N corner",,  44.946301, -93.098864,,,0,
00808,808,"Yankee Doodle Rd at Ivy Ln SW corner",,  44.833329, -93.130472,,,0,
00810,810,"Yankee Doodle Rd at Dodd Rd SW corner",,  44.833683, -93.116656,,,0,
00811,811,"Dodd Rd (Hwy 149) at Opperman Dr NW corner",,  44.828099, -93.112750,,,0,
00812,812,"Thomson Reuters Main Entrance",,  44.825514, -93.113078,,,0,
00814,814,"Dodd Rd (Hwy 149) at Opperman Dr NE corner",,  44.827935, -93.112414,,,0,
00815,815,"Yankee Doodle Rd at Dodd Rd NW corner",,  44.833882, -93.116946,,,0,
00817,817,"5 St at W 7 St SE corner (drop of by request)",,  44.945485, -93.100718,,,0,
00818,818,"5 St at Washington S corner (drop off by request)",,  44.945244, -93.099146,,,0,
00819,819,"5 St at Market St SW corner (Rice Park)",,  44.945103, -93.097109,,,0,
00820,820,"5 St at Wabasha St/Cedar St S corner",,  44.945942, -93.093806,,,0,
00846,846,"Wescott Rd at Dresden Ct NE corner",,  44.818936, -93.161822,,,0,
00848,848,"Pilot Knob Rd at Englert Rd E corner",,  44.822495, -93.168093,,,0,
00849,849,"Pilot Knob Rd at Crestridge Ln SE corner",,  44.825184, -93.167117,,,0,
