route_id,service_id,trip_id,trip_headsign,direction_id,direction,block_id,shape_id,wheelchair_accessible,branch_letter
645,JUN20-MVS-BUS-Holiday-02,16546581-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1384,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546582-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1383,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546583-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1385,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546584-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1383,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546585-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1385,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546586-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1383,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546587-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1385,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546588-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1386,6450025,1,C
645,JUN20-MVS-BUS-Holiday-02,16546589-JUN20-MVS-BUS-Holiday-02,Ltd Stop / Wayzata,1,WB,1385,6450025,1,C
30,JUN20-MVS-BUS-Holiday-02,16546594-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546595-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546596-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546597-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546598-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31002,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546599-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546600-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546601-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31002,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546602-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546603-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546604-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31002,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546605-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546606-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546607-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31002,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546608-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546609-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546610-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31002,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546611-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546612-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546613-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31002,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546614-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546615-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546616-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546617-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31000,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546618-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/Xerxes-GV Rd,1,WB,31001,300003,1,B
30,JUN20-MVS-BUS-Holiday-02,16546619-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546620-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546621-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546622-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31002,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546623-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546624-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546625-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31002,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546626-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546627-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546628-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31002,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546629-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546630-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546631-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31002,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546632-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546633-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546634-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31002,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546635-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546636-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546637-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31002,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546638-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546639-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546640-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546641-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546642-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31001,300005,1,
30,JUN20-MVS-BUS-Holiday-02,16546643-JUN20-MVS-BUS-Holiday-02,Broadway/ Quarry Center/ Westgate Sta,0,EB,31000,300005,1,
17,JUN20-MVS-BUS-Holiday-02,16546644-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1174,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546645-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1174,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546646-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1174,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546647-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1174,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546648-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1175,170029,1,D
17,JUN20-MVS-BUS-Holiday-02,16546649-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1175,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546650-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1175,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546651-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1175,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546652-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1175,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546653-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1175,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546654-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1175,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546655-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1175,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546656-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1176,170017,1,D
17,JUN20-MVS-BUS-Holiday-02,16546657-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1176,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546658-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1176,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546659-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1176,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546660-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1176,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546661-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1176,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546662-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1182,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546663-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1182,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546664-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1182,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546665-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1182,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546666-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1182,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546667-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1181,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546668-JUN20-MVS-BUS-Holiday-02,Lake-Henn/ Uptown,0,EB,1181,170023,1,X
17,JUN20-MVS-BUS-Holiday-02,16546669-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Knollwood/St Louis Pk,1,WB,1173,170022,1,C
17,JUN20-MVS-BUS-Holiday-02,16546670-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1173,170002,1,W
17,JUN20-MVS-BUS-Holiday-02,16546671-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1173,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546672-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1173,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546673-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1173,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546674-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1173,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546675-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1173,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546676-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1173,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546677-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1179,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546678-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1179,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546679-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1179,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546680-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1177,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546681-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1179,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546682-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1179,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546683-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1179,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546684-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1177,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546685-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1177,170012,1,D
17,JUN20-MVS-BUS-Holiday-02,16546686-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1177,170001,1,W
17,JUN20-MVS-BUS-Holiday-02,16546687-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1177,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546688-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1177,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546689-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1174,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546690-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1178,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546691-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1178,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546692-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1178,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546693-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1178,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546694-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1178,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546695-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1181,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546696-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1181,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546697-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1181,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546698-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1181,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546699-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1181,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546700-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1181,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546701-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1180,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546702-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1180,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546703-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1180,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546704-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1180,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546705-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1180,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546706-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1180,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546707-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1180,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546708-JUN20-MVS-BUS-Holiday-02,Lake-Henn/ Uptown,0,EB,1180,170023,1,X
17,JUN20-MVS-BUS-Holiday-02,16546709-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1176,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546710-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1176,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546711-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1177,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546712-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1174,170002,1,W
17,JUN20-MVS-BUS-Holiday-02,16546713-JUN20-MVS-BUS-Holiday-02,Wash St NE / To 27th NE,0,EB,1177,170013,1,W
17,JUN20-MVS-BUS-Holiday-02,16546714-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1182,170005,1,D
17,JUN20-MVS-BUS-Holiday-02,16546715-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Knollwood/St Louis Pk,1,WB,1174,170006,1,C
17,JUN20-MVS-BUS-Holiday-02,16546716-JUN20-MVS-BUS-Holiday-02,Lake-Henn/ Uptown,0,EB,1178,170023,1,X
17,JUN20-MVS-BUS-Holiday-02,16546717-JUN20-MVS-BUS-Holiday-02,24St-Uptown/Tyler-Lake/St Louis Pk,1,WB,1178,170005,1,D
612,JUN20-MVS-BUS-Holiday-02,16546836-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1377,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546837-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1378,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546838-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1377,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546839-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1378,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546840-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1377,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546841-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1378,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546842-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1377,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546843-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1378,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546844-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1377,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546845-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1378,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546846-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1379,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546847-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1380,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546848-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1379,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546849-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1380,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546850-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1379,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546851-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1380,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546852-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1379,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546853-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1381,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546854-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1379,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546855-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1381,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546856-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1379,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546857-JUN20-MVS-BUS-Holiday-02,Hopkins/Smetana Dr,1,WB,1381,6120007,1,D
612,JUN20-MVS-BUS-Holiday-02,16546858-JUN20-MVS-BUS-Holiday-02,Hopkins/United Health,1,WB,1381,6120008,1,F
612,JUN20-MVS-BUS-Holiday-02,16546859-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1377,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546860-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1378,6120003,1,
612,JUN20-MVS-BUS-Holiday-02,16546861-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1377,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546862-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1378,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546863-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1377,6120003,1,
612,JUN20-MVS-BUS-Holiday-02,16546864-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1378,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546865-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1377,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546866-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1378,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546867-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1377,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546868-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1378,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546869-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1379,6120004,1,
612,JUN20-MVS-BUS-Holiday-02,16546870-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1380,6120004,1,
612,JUN20-MVS-BUS-Holiday-02,16546871-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1379,6120003,1,
612,JUN20-MVS-BUS-Holiday-02,16546872-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1380,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546873-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1379,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546874-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1380,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546875-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1379,6120003,1,
612,JUN20-MVS-BUS-Holiday-02,16546876-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1381,6120003,1,
612,JUN20-MVS-BUS-Holiday-02,16546877-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1379,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546878-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1381,6120005,1,
612,JUN20-MVS-BUS-Holiday-02,16546879-JUN20-MVS-BUS-Holiday-02,Uptown,0,EB,1379,6120002,1,
