shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
170508,37.434724,-122.427032,400006
170508,37.434420,-122.426987,400007
170508,37.432467,-122.426719,400008
170508,37.431717,-122.426658,400009
170508,37.431464,-122.426664,400010
170508,37.431392,-122.426662,400011
170508,37.431288,-122.426651,400012
170508,37.431342,-122.426162,400013
170508,37.431342,-122.426162,410001
170508,37.431366,-122.425943,410002
170508,37.431402,-122.425650,410003
170508,37.431474,-122.425416,410004
170508,37.431701,-122.424858,410005
170508,37.431804,-122.424370,410006
170508,37.431845,-122.424215,410007
170508,37.432099,-122.423257,410008
170508,37.432149,-122.422987,410009
170508,37.432310,-122.421910,410010
170508,37.432431,-122.421401,410011
170508,37.432505,-122.421138,410012
170508,37.432523,-122.421072,410013
170508,37.432592,-122.420937,410014
170508,37.432722,-122.420725,410015
170508,37.432764,-122.420674,410016
170508,37.432764,-122.420674,420001
170508,37.433006,-122.420378,420002
170508,37.433233,-122.420067,420003
170508,37.433283,-122.419998,420004
170508,37.433575,-122.419617,420005
170508,37.433872,-122.419223,420006
170508,37.434172,-122.418811,420007
170508,37.434475,-122.418393,420008
170508,37.434873,-122.417864,420009
170508,37.434707,-122.417571,420010
170508,37.434784,-122.417483,420011
170509,37.434784,-122.417483,10001
170509,37.434853,-122.417403,10002
170509,37.435016,-122.417675,10003
170509,37.434936,-122.417782,10004
170509,37.434873,-122.417864,10005
170509,37.434475,-122.418393,10006
170509,37.434172,-122.418811,10007
170509,37.433872,-122.419223,10008
170509,37.433575,-122.419617,10009
170509,37.433283,-122.419998,10010
170509,37.433233,-122.420067,10011
170509,37.433006,-122.420378,10012
170509,37.432722,-122.420725,10013
170509,37.432592,-122.420937,10014
170509,37.432523,-122.421072,10015
170509,37.432505,-122.421138,10016
170509,37.432431,-122.421401,10017
170509,37.432310,-122.421910,10018
170509,37.432149,-122.422987,10019
170509,37.432099,-122.423257,10020
170509,37.431845,-122.424215,10021
170509,37.431804,-122.424370,10022
170509,37.431701,-122.424858,10023
170509,37.431474,-122.425416,10024
170509,37.431402,-122.425650,10025
170509,37.431366,-122.425943,10026
170509,37.431288,-122.426651,10027
170509,37.431392,-122.426662,10028
170509,37.431464,-122.426664,10029
170509,37.431717,-122.426658,10030
170509,37.431892,-122.426673,10031
170509,37.431892,-122.426673,20001
170509,37.432467,-122.426719,20002
170509,37.434420,-122.426987,20003
170509,37.434724,-122.427032,20004
170509,37.434835,-122.427047,20005
170509,37.435060,-122.427078,20006
170509,37.435717,-122.427168,20007
170509,37.435717,-122.427168,30001
170509,37.437424,-122.427402,30002
170509,37.438933,-122.427605,30003
170509,37.439791,-122.427720,30004
170509,37.439791,-122.427720,40001
170509,37.441327,-122.427925,40002
170509,37.442768,-122.428119,40003
170509,37.443637,-122.428227,40004
170509,37.445227,-122.428451,40005
170509,37.446476,-122.428610,40006
170509,37.447725,-122.428788,40007
170509,37.447884,-122.428835,40008
170509,37.447943,-122.428808,40009
170509,37.448339,-122.428889,40010
170509,37.448752,-122.428982,40011
170509,37.449327,-122.429141,40012
170509,37.449758,-122.429359,40013
170509,37.450221,-122.429453,40014
170509,37.450311,-122.429457,40015
170509,37.450395,-122.429440,40016
170509,37.450462,-122.429415,40017
170509,37.450519,-122.429398,40018
170509,37.450626,-122.429369,40019
170509,37.450756,-122.429348,40020
170509,37.450887,-122.429352,40021
170509,37.451493,-122.429427,40022
170509,37.451493,-122.429427,50001
170509,37.453840,-122.429719,50002
170509,37.454718,-122.429832,50003
170509,37.455372,-122.429917,50004
170509,37.455372,-122.429917,60001
170509,37.455485,-122.429932,60002
170509,37.455996,-122.429992,60003
170509,37.456256,-122.430020,60004
170509,37.457034,-122.430097,60005
170509,37.457034,-122.430097,70001
170509,37.457086,-122.430102,70002
170509,37.457353,-122.430125,70003
170509,37.457545,-122.430141,70004
170509,37.457709,-122.430141,70005
170509,37.457937,-122.430159,70006
170509,37.458158,-122.430082,70007
170509,37.458784,-122.429986,70008
170509,37.460159,-122.429775,70009
170509,37.460159,-122.429775,80001
170509,37.460838,-122.429671,80002
170509,37.461550,-122.429553,80003
170509,37.462459,-122.429405,80004
170509,37.462459,-122.429405,90001
170509,37.462591,-122.429383,90002
170509,37.463617,-122.429223,90003
170509,37.463700,-122.430170,90004
170509,37.463792,-122.431103,90005
170509,37.463815,-122.431337,90006
170509,37.463815,-122.431337,100001
170509,37.463870,-122.431874,100002
170509,37.463905,-122.432319,100003
170509,37.463921,-122.432469,100004
170509,37.463926,-122.432514,100005
170509,37.463939,-122.432626,100006
170509,37.463952,-122.432739,100007
170509,37.463973,-122.432928,100008
170509,37.464054,-122.433658,100009
170509,37.464098,-122.433747,100010
170509,37.464136,-122.433799,100011
170509,37.464190,-122.433856,100012
170509,37.464244,-122.433878,100013
170509,37.464619,-122.433937,100014
170509,37.464841,-122.433902,100015
170509,37.465693,-122.433769,100016
170509,37.466580,-122.433630,100017
170509,37.467027,-122.433566,100018
170509,37.467946,-122.433429,100019
170509,37.468038,-122.433418,100020
170509,37.468060,-122.433624,100021
170509,37.468154,-122.434285,100022
170509,37.469405,-122.435295,100023
170509,37.469475,-122.435073,100024
170509,37.469577,-122.435137,100025
170509,37.469577,-122.435137,110001
170509,37.469734,-122.435237,110002
170509,37.469913,-122.434782,110003
170509,37.469841,-122.434411,110004
170509,37.469978,-122.433833,110005
170509,37.470003,-122.433628,110006
170509,37.470020,-122.433482,110007
170509,37.470020,-122.433371,110008
170509,37.470006,-122.433261,110009
170509,37.469844,-122.432797,110010
170509,37.469588,-122.432204,110011
170509,37.469468,-122.431901,110012
170509,37.469384,-122.431682,110013
170509,37.469380,-122.431673,110014
170509,37.469380,-122.431673,120001
170509,37.469324,-122.431538,120002
170509,37.469198,-122.431219,120003
170509,37.469108,-122.431077,120004
170509,37.468877,-122.430797,120005
170509,37.468157,-122.430281,120006
170509,37.468115,-122.430265,120007
170509,37.468052,-122.430251,120008
170509,37.468023,-122.430251,120009
170509,37.467995,-122.430260,120010
170509,37.467963,-122.430282,120011
170509,37.467931,-122.430336,120012
170509,37.467857,-122.430510,120013
170509,37.467846,-122.430756,120014
170509,37.467867,-122.431310,120015
